GeoFIPS,GeoName,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,
48195,"Hansford, TX",299276,321054,303369,365418,444291,321488,345667,320308,353209,372756,400242,428039,547585,
48197,"Hardeman, TX",148385,146310,153275,155378,151593,146561,151885,166124,167971,181429,196635,213800,212585,
48199,"Hardin, TX",2077456,2190198,2181794,2323685,2392934,2440936,2535718,2647879,2750754,2850376,3032097,3105321,3266074,
48201,"Harris, TX",206191652,225761769,225600301,242183657,244144587,232529025,250397740,269235715,276087586,279886807,313690889,342856554,382201553,
48203,"Harrison, TX",2527799,2629504,2570292,2745196,2705038,2597753,2680680,2788000,2975505,3039499,3294971,3405263,3616054,
48205,"Hartley, TX",332399,323275,320365,406115,534118,359364,395785,347739,408591,470462,451669,447624,598407,
48207,"Haskell, TX",193035,197364,218275,220123,204354,187834,197512,214612,228568,233576,253320,290450,289336,
48209,"Hays, TX",5894140,6004760,6474309,7267426,8146110,8569597,9304487,10074204,11445923,12608267,14634685,16499997,18125415,
48211,"Hemphill, TX",272295,324870,352518,417615,312089,230524,230991,224204,234402,232286,230466,255361,288649,
48213,"Henderson, TX",2611904,2709503,2795521,2917129,2916251,2952939,3134827,3205337,3454131,3714212,4038479,4291665,4618715,
48215,"Hidalgo, TX",18296373,18831078,19546259,20335192,21044291,21410649,21994898,23024927,24295841,27160803,30671483,30069589,31037934,
48217,"Hill, TX",1111872,1143282,1183137,1250332,1299752,1306154,1359991,1455257,1535592,1641004,1809440,1896053,2012928,
48219,"Hockley, TX",895339,921943,1003827,998760,903470,846973,922932,937671,973932,1039861,1068213,1128148,1159268,
48221,"Hood, TX",2221784,2343933,2402923,2523277,2575247,2660350,2903988,3050930,3306506,3634728,3937991,4205015,4511350,
48223,"Hopkins, TX",1141769,1182361,1221150,1325945,1341221,1314099,1387070,1468558,1571617,1672748,1874178,2063162,2141982,
48225,"Houston, TX",703564,735606,748576,792984,813068,816146,851068,892409,934598,1001492,1085962,1121322,1201372,
48227,"Howard, TX",1170549,1228621,1291971,1370075,1310697,1267635,1350372,1572634,1630199,1629303,1738576,1974227,2035850,
48229,"Hudspeth, TX",68824,78352,83263,97571,122043,140402,151357,105770,113375,122027,128402,128084,144888,
48231,"Hunt, TX",2782511,2860489,2895193,3025245,3191417,3346793,3523544,3730212,4011276,4392763,4923027,5216475,5673552,
48233,"Hutchinson, TX",790918,842323,844114,879063,875114,865461,844823,880963,899291,963954,987004,1017513,1078557,
48235,"Irion, TX",77806,79780,104378,117802,106224,86909,101989,111318,110256,105577,114497,122425,134094,
48237,"Jack, TX",329902,372785,400995,425119,365273,320608,351249,388294,352503,359524,409232,447949,466905,
48239,"Jackson, TX",496799,534402,596564,611916,610555,583509,603995,627795,708327,716204,770757,787596,828706,
48241,"Jasper, TX",1179588,1221441,1211242,1308493,1315329,1327736,1387273,1427147,1465224,1526205,1638952,1663682,1745253,
48243,"Jeff Davis, TX",78483,82086,81461,81196,84640,86028,89867,95452,98461,102317,113441,116923,126440,
48245,"Jefferson, TX",9287043,9689342,9428971,10229331,10538632,10400736,10696538,10850184,11071883,11612416,12061358,12199357,12785758,
48247,"Jim Hogg, TX",148592,154370,163105,163251,159517,150510,156053,164575,172942,189111,201538,202833,212748,
48249,"Jim Wells, TX",1570383,1693320,1748192,1805825,1635761,1530065,1609849,1637166,1694908,1803885,1872651,1922725,2009428,
48251,"Johnson, TX",5461246,5538925,5729845,5990602,6144343,6373637,6864567,7380603,7938890,8557892,9665713,10398656,11239694,
48253,"Jones, TX",548469,540398,569923,585462,572584,565316,574853,613283,658596,697110,771061,856433,852897,
48255,"Karnes, TX",448674,496393,561762,673927,679659,664393,761179,925362,935060,838318,1005087,1210562,1203980,
48257,"Kaufman, TX",3723968,3888242,4028747,4217105,4502064,4785429,5192491,5599929,6177282,6835243,8056591,8689579,9685222,
48259,"Kendall, TX",2309724,2555067,2692295,2938281,3147048,3402841,3637703,3697009,3956038,4370799,4727989,5120326,5541893,
48261,"Kenedy, TX",20160,18043,21598,21192,19430,13372,15985,15190,15468,17299,16663,13039,16785,
48263,"Kent, TX",30163,31236,31452,35134,32371,33251,37553,38474,34767,35335,39087,50718,51304,
48265,"Kerr, TX",2032400,2156955,2212485,2342671,2367823,2372244,2560587,2671808,2800498,3040720,3300108,3499165,3752868,
48267,"Kimble, TX",167994,180614,182987,181489,188920,178817,184138,190938,201149,213552,246943,244585,265833,
48269,"King, TX",24056,18806,21653,26277,21665,18995,20218,23436,21542,21963,22995,30980,31599,
48271,"Kinney, TX",100799,103621,100835,104490,108146,101667,109910,114726,115199,124691,134960,131823,143446,
48273,"Kleberg, TX",1031484,1089022,1132130,1181254,1162006,1126169,1171642,1208106,1248635,1277798,1389339,1413375,1505878,
48275,"Knox, TX",121004,127886,145053,153748,137793,127774,135619,142510,145478,160261,172195,180930,174737,
48277,"Lamar, TX",1705164,1674900,1696080,1776594,1861910,1917985,2001868,2032999,2154622,2345080,2572095,2572310,2662270,
48279,"Lamb, TX",441363,439923,505402,524463,524543,486093,527876,533639,594731,657891,700138,800218,812344,
48281,"Lampasas, TX",915093,925433,929867,938532,965625,974313,1019890,1064093,1108497,1193747,1328670,1361091,1458936,
48283,"La Salle, TX",245939,305530,322959,361897,329178,255873,261181,298136,305857,278534,308270,320130,328086,
48285,"Lavaca, TX",833504,914972,991928,1103278,1024051,947532,1005428,1066128,1148057,1199125,1271830,1400228,1458541,
48287,"Lee, TX",619316,664612,677350,749644,736761,741376,795646,824471,934432,959378,1028625,1002706,1050441,
48289,"Leon, TX",568588,595937,636052,700134,703353,636285,660850,687925,716093,773123,872613,962679,1047750,
48291,"Liberty, TX",2410806,2503225,2574289,2704713,2825475,2923657,3079500,3221861,3459387,3752533,4092482,4339565,4737254,
48293,"Limestone, TX",703145,723934,742111,788586,781975,774977,804721,856844,895438,954780,1059953,1072110,1190937,
48295,"Lipscomb, TX",174056,197029,197419,203737,184127,169033,218883,242256,282132,286403,321047,375128,402080,
48297,"Live Oak, TX",392005,429159,481415,521133,449863,370865,406638,439876,453251,472107,527304,559007,578138,
48299,"Llano, TX",697909,758974,805443,893023,923149,937395,995290,1051391,1123009,1172228,1422370,1546172,1661245,
48301,"Loving, TX",2262,2253,1899,3184,4084,5571,7696,8347,7345,6622,7323,7711,9677,
48303,"Lubbock, TX",10056891,10654744,10912106,11514876,11836223,12082545,12475443,13211903,13900518,14829198,16152711,16685185,17572686,
48305,"Lynn, TX",178073,163891,250508,185745,184938,177784,227763,236024,263075,242771,331743,393961,378770,
48307,"McCulloch, TX",285002,280867,284344,300134,293745,277312,292210,313878,308784,326981,356980,376784,397607,
48309,"McLennan, TX",7860568,8189354,8334942,8763547,9226156,9492294,10003467,10494538,10864929,11899840,13131964,13733994,14573291,
48311,"McMullen, TX",44210,47878,63368,86274,87923,48995,52680,51532,56127,41739,55042,64841,64877,
48313,"Madison, TX",365800,392769,404917,444465,422927,402629,424395,440291,452136,508060,568288,591262,634307,
48315,"Marion, TX",330850,352195,357381,372213,361973,355750,371112,386913,412321,432893,467816,480227,512905,
48317,"Martin, TX",208402,241696,294331,291464,260817,239469,294682,377906,403915,382724,443270,556286,555098,
48319,"Mason, TX",138327,151265,175937,181896,175028,159834,177443,196443,194783,214109,230941,229471,250578,
48321,"Matagorda, TX",1243543,1281071,1341520,1431255,1511588,1494791,1514938,1565108,1656565,1743865,1853806,1839728,1963293,
48323,"Maverick, TX",1376122,1424332,1475748,1551141,1605293,1594111,1670442,1777803,1882127,2049929,2247112,2264299,2369968,
48325,"Medina, TX",1495881,1566046,1681288,1739148,1814987,1851427,1948637,2056629,2224842,2341314,2604511,2723718,2904935,
48327,"Menard, TX",66822,67016,70708,73703,76240,68923,69647,77884,79866,91267,96607,95164,105069,
48329,"Midland, TX",14253833,16251710,17454086,18954904,14501656,12177463,17752396,22042622,23136447,17614503,20331339,25288634,25692200,
48331,"Milam, TX",774123,808488,830823,866047,897876,873964,873180,888234,935028,1018619,1157255,1232381,1332200,
48333,"Mills, TX",155873,159135,165269,174776,184610,173139,182050,188989,197178,222391,236190,248308,270165,
48335,"Mitchell, TX",262900,264202,281737,289256,277354,257924,266493,289047,295339,299887,323628,362428,371116,
48337,"Montague, TX",804981,822202,834153,883148,807591,726244,764672,811235,842395,867624,954047,1007830,1093987,
48339,"Montgomery, TX",25063050,29334681,31501209,33691681,32193211,31297557,35387333,36911402,40527744,42501416,46701914,50940496,56368575,
48341,"Moore, TX",729251,764663,774930,860253,932356,883751,931995,924716,1014793,1069672,1174788,1259699,1331651,
48343,"Morris, TX",531129,534004,519808,519413,517768,491160,502841,499951,492983,529828,573724,595551,613771,
48345,"Motley, TX",38260,35051,39019,38339,34720,31604,34288,36768,38601,43096,42881,50804,58888,
48347,"Nacogdoches, TX",2124197,2150061,2159908,2250205,2326394,2270345,2371688,2472507,2543690,2707529,2973666,3168732,3326457,
48349,"Navarro, TX",1543226,1626350,1612302,1678179,1712912,1751148,1805264,1911249,2028777,2191085,2425903,2492479,2660201,
48351,"Newton, TX",365652,380058,389048,416887,425675,425733,444302,460199,473667,493471,533648,524342,544915,
48353,"Nolan, TX",511556,529903,559275,598822,574832,569906,612119,647260,672206,683874,758544,778084,808157,
48355,"Nueces, TX",13697018,14276638,14854720,15558832,15277211,14489464,15266635,15559707,16536125,17057478,18990435,19144365,19751528,
48357,"Ochiltree, TX",594647,676402,726390,824688,671092,512089,557171,563285,587026,536253,605723,637504,720170,
48359,"Oldham, TX",99786,93459,89860,108103,121601,101119,108330,107402,109432,125986,129382,135146,162176,
48361,"Orange, TX",3099728,3247368,3190714,3418453,3513350,3584661,3671271,3734138,3822974,3979657,4170638,4244810,4449652,
48363,"Palo Pinto, TX",941104,1000311,1000179,1049297,1037600,1027933,1097211,1166864,1264888,1335462,1478336,1544593,1638357,
48365,"Panola, TX",899777,935049,994450,1059151,1004827,909302,960192,1064183,1090580,1083431,1184764,1324088,1380806,
48367,"Parker, TX",5128748,5500549,5744033,6088478,6258651,6523773,7009765,7571421,8340194,9086703,10457879,11618243,12670702,
48369,"Parmer, TX",458900,423806,432038,517055,605205,457259,469791,444593,501143,581104,628417,699040,757204,
48371,"Pecos, TX",459119,478577,495196,542283,526043,501088,532795,594472,621276,604151,642228,673888,724077,
48373,"Polk, TX",1609062,1705171,1706440,1732874,1778614,1811188,1905961,1990079,2112180,2277662,2474878,2554703,2724448,
48375,"Potter, TX",4699884,4774137,4817916,5004063,4818863,4753700,4968210,5185153,5495840,5962084,6448053,6528525,6584014,
48377,"Presidio, TX",225145,252373,258202,272155,264271,264029,280942,307388,310339,337664,371470,368345,390393,
48379,"Rains, TX",315118,319270,326030,345431,358240,371954,399080,416891,436954,482677,521391,542715,589644,
48381,"Randall, TX",5166734,5340422,5437536,5755520,5980306,6073190,6308727,6546675,6939723,7449097,8115886,8407957,8991239,
48383,"Reagan, TX",145448,162898,189091,204038,167968,147495,160157,202022,199329,188010,193726,218735,231410,
48385,"Real, TX",89361,97091,104225,109420,113518,108301,115412,121974,130621,146087,159724,164133,176162,
48387,"Red River, TX",412157,418521,413431,443963,456144,464439,483852,496844,529577,555817,609644,622904,650067,
48389,"Reeves, TX",351727,366505,404840,470726,466356,455371,527411,670766,753350,688389,752081,807086,905413,
48391,"Refugio, TX",302169,315580,344074,353467,332664,295932,299087,310605,316459,327777,363746,381456,387376,
48393,"Roberts, TX",39870,43144,46294,49222,44683,37916,41991,42496,41999,42622,44633,48770,54742,
48395,"Robertson, TX",589092,601302,644076,673060,686430,663943,685392,716606,745971,801784,880317,968048,1017553,
48397,"Rockwall, TX",3910938,4202410,4383442,4641283,5004200,5341429,5798110,6141207,6741046,7400786,8451388,9063087,10062376,
48399,"Runnels, TX",355026,348060,372233,384646,385304,380347,389572,402337,440622,464497,500149,553663,560004,
48401,"Rusk, TX",1779514,1854320,1873133,1958813,1906679,1842668,1928104,2019611,2089587,2225980,2339900,2418362,2503910,
48403,"Sabine, TX",329618,339635,326400,340476,354687,349271,357576,374081,379354,412158,464919,458973,479784,
48405,"San Augustine, TX",265045,276965,273967,288588,300653,291903,304907,327750,354913,361715,405745,449665,465219,
48407,"San Jacinto, TX",764393,827741,837341,886999,895990,929328,967274,1016959,1124315,1158601,1268505,1280774,1373231,
48409,"San Patricio, TX",2452591,2607266,2779402,2855405,2846991,2816770,2847904,2988451,3111385,3297527,3542109,3571034,3725633,
48411,"San Saba, TX",180305,174824,181495,191161,205148,217862,224663,246978,248045,242041,252449,262655,283563,
48413,"Schleicher, TX",124890,122200,134309,138316,125727,107501,105772,117143,117873,125093,129711,148359,150607,
48415,"Scurry, TX",720924,754955,826559,869964,769333,651971,689856,720724,748156,756407,783377,849098,905218,
48417,"Shackelford, TX",330541,352400,425677,497090,334294,252849,337097,346638,284819,258414,317801,385861,308233,
48419,"Shelby, TX",839215,919584,955617,1024859,1067715,938991,1003341,1068851,1079847,1160288,1343770,1576412,1574522,
48421,"Sherman, TX",192230,191238,214851,243554,340384,230445,276006,232449,274327,282233,348403,335864,487995,
48423,"Smith, TX",10208244,10323150,10698334,11245076,10424631,10270070,11732570,12617393,12815321,12908013,14838797,16077314,16771874,
48425,"Somervell, TX",336594,348299,362517,375104,378795,383258,401882,410645,433755,468199,533724,577258,618792,
48427,"Starr, TX",1405054,1425778,1470765,1527849,1553900,1557494,1625281,1721307,1808587,2084371,2226694,2150141,2199042,
48429,"Stephens, TX",530999,506141,520085,527393,392480,339234,328957,385649,397688,398008,432413,452555,473634,
48431,"Sterling, TX",60054,73548,82332,93884,73927,70114,74021,81514,79637,81450,88183,94798,100816,
48433,"Stonewall, TX",67721,60699,58876,69920,70008,67447,79419,85486,84297,91679,107058,115862,119541,
48435,"Sutton, TX",297811,244931,273767,317825,255064,208306,221319,237803,246452,221978,227947,225595,242309,
48437,"Swisher, TX",314809,268964,284757,347990,423276,352812,395451,387843,405019,424068,508306,557399,604629,
48439,"Tarrant, TX",77731697,83075024,85257685,92999133,94266715,94282475,101333608,107327452,109294258,113875959,129278743,138729197,149011382,
48441,"Taylor, TX",5168115,5412696,5543443,5948818,5755249,5674048,5884002,6268962,6618267,7100349,7786490,8182619,8700109,
48443,"Terrell, TX",42147,36350,45091,43597,39451,35726,35968,36733,37507,41340,45779,44442,44807,
48445,"Terry, TX",375169,386043,447496,418565,412847,402090,433270,429608,457105,500837,529234,614659,584861,
48447,"Throckmorton, TX",77117,81121,82837,82355,67186,53812,51710,57145,61628,64746,101774,88255,83860,
48449,"Titus, TX",942303,965792,981269,1049606,1094616,1060275,1104821,1171837,1206894,1329060,1520127,1628783,1646370,
48451,"Tom Green, TX",4407845,4655097,4763007,5237451,5043707,4894946,5181329,5694567,6162397,6647740,7135113,7322416,7648053,
48453,"Travis, TX",52425920,58820477,61268988,66239170,68576470,70785189,78515971,85814637,90944757,93506073,106291515,117391525,126859125,
48455,"Trinity, TX",434838,438537,466904,476018,484307,492805,498553,519177,563249,594565,643131,661472,702473,
48457,"Tyler, TX",599252,611503,619018,646985,659806,660490,659914,686216,716499,784718,857803,873676,922801,
48459,"Upshur, TX",1287139,1364858,1372787,1440766,1430210,1381381,1436190,1532104,1599998,1673890,1850394,1907920,2039191,
48461,"Upton, TX",136882,143933,164079,179815,159104,138761,154084,162365,171036,181291,204798,251684,278453,
48463,"Uvalde, TX",902808,997291,1003679,1064052,1047237,992938,1045528,1066040,1100241,1167779,1314482,1312648,1381443,
48465,"Val Verde, TX",1536416,1592092,1555935,1621787,1663671,1670736,1706319,1769225,1890031,2025740,2250935,2297315,2389736,
48467,"Van Zandt, TX",1654228,1721697,1754321,1817421,1872492,1938893,2053093,2158907,2299546,2515826,2772813,2926115,3102823,
48469,"Victoria, TX",3505339,3807896,4019983,4286038,4187559,3881544,4091509,4349694,4751281,4860044,5234166,5171814,5455773,
48471,"Walker, TX",1606466,1655700,1737537,1841373,1881240,1932987,1971010,2110937,2272419,2347283,2617653,2731462,2931118,
48473,"Waller, TX",1518258,1567970,1648316,1788082,1811695,1875455,2019354,2211610,2494076,2716278,3000673,3230041,3415849,
48475,"Ward, TX",409894,462233,482349,511937,467281,417280,463988,581493,644205,583355,632986,694824,768608,
48477,"Washington, TX",1574949,1590725,1660850,1720604,1680794,1630691,1731701,1922420,1960838,2104231,2492420,2567691,2649882,
